x,y,time
-0.013916015625,-0.654541015625,2025-07-04T11:36:12.820956
-0.013916015625,-0.654541015625,2025-07-04T11:36:12.824901
-0.0186767578125,-0.678955078125,2025-07-04T11:36:12.830929
-0.02490234375,-0.70556640625,2025-07-04T11:36:12.835875
-0.02490234375,-0.70556640625,2025-07-04T11:36:12.839862
-0.0302734375,-0.73291015625,2025-07-04T11:36:12.843850
-0.0302734375,-0.73291015625,2025-07-04T11:36:12.846842
-0.0302734375,-0.73291015625,2025-07-04T11:36:12.850829
-0.0347900390625,-0.7581787109375,2025-07-04T11:36:12.853820
-0.0347900390625,-0.7581787109375,2025-07-04T11:36:12.856812
-0.0394287109375,-0.783935546875,2025-07-04T11:36:12.859829
-0.0394287109375,-0.783935546875,2025-07-04T11:36:12.861967
-0.0394287109375,-0.783935546875,2025-07-04T11:36:12.864976
-0.04443359375,-0.8106689453125,2025-07-04T11:36:12.867938
-0.04443359375,-0.8106689453125,2025-07-04T11:36:12.871771
-0.04443359375,-0.8106689453125,2025-07-04T11:36:12.874767
-0.047119140625,-0.834716796875,2025-07-04T11:36:12.876972
-0.047119140625,-0.834716796875,2025-07-04T11:36:12.879959
-0.047119140625,-0.834716796875,2025-07-04T11:36:12.882955
-0.0501708984375,-0.8592529296875,2025-07-04T11:36:12.885764
-0.0501708984375,-0.8592529296875,2025-07-04T11:36:12.888754
-0.05322265625,-0.882568359375,2025-07-04T11:36:12.891747
-0.05322265625,-0.882568359375,2025-07-04T11:36:12.894737
-0.05322265625,-0.882568359375,2025-07-04T11:36:12.896898
-0.0576171875,-0.9044189453125,2025-07-04T11:36:12.899878
-0.0576171875,-0.9044189453125,2025-07-04T11:36:12.902691
-0.0576171875,-0.9044189453125,2025-07-04T11:36:12.905708
-0.0599365234375,-0.92431640625,2025-07-04T11:36:12.908673
-0.0599365234375,-0.92431640625,2025-07-04T11:36:12.910700
-0.0599365234375,-0.92431640625,2025-07-04T11:36:12.912852
-0.0625,-0.9439697265625,2025-07-04T11:36:12.915655
-0.0625,-0.9439697265625,2025-07-04T11:36:12.917854
-0.0625,-0.9439697265625,2025-07-04T11:36:12.920658
-0.0625,-0.9439697265625,2025-07-04T11:36:12.922663
-0.0655517578125,-0.9656982421875,2025-07-04T11:36:12.925842
-0.0655517578125,-0.9656982421875,2025-07-04T11:36:12.928828
-0.070068359375,-0.985595703125,2025-07-04T11:36:12.931612
-0.070068359375,-0.985595703125,2025-07-04T11:36:12.933820
-0.070068359375,-0.985595703125,2025-07-04T11:36:12.936609
-0.0755615234375,-1.0,2025-07-04T11:36:12.939609
-0.0755615234375,-1.0,2025-07-04T11:36:12.942605
-0.0755615234375,-1.0,2025-07-04T11:36:12.945683
-0.0794677734375,-1.0,2025-07-04T11:36:12.947568
-0.0794677734375,-1.0,2025-07-04T11:36:12.949777
-0.0794677734375,-1.0,2025-07-04T11:36:12.952585
-0.0826416015625,-1.0,2025-07-04T11:36:12.955577
-0.0826416015625,-1.0,2025-07-04T11:36:12.958642
-0.0826416015625,-1.0,2025-07-04T11:36:12.960534
-0.0826416015625,-1.0,2025-07-04T11:36:12.962747
-0.0885009765625,-1.0,2025-07-04T11:36:12.965731
-0.0885009765625,-1.0,2025-07-04T11:36:12.968514
-0.0908203125,-1.0,2025-07-04T11:36:12.971534
-0.0908203125,-1.0,2025-07-04T11:36:12.974713
-0.0908203125,-1.0,2025-07-04T11:36:12.977674
-0.0908203125,-1.0,2025-07-04T11:36:12.980693
-0.0908203125,-1.0,2025-07-04T11:36:12.983682
-0.0908203125,-1.0,2025-07-04T11:36:12.986498
-0.0908203125,-1.0,2025-07-04T11:36:12.989493
-0.0908203125,-1.0,2025-07-04T11:36:12.992484
-0.0908203125,-1.0,2025-07-04T11:36:12.994479
-0.0908203125,-1.0,2025-07-04T11:36:12.996731
-0.0908203125,-1.0,2025-07-04T11:36:12.999763
-0.0908203125,-1.0,2025-07-04T11:36:13.001727
-0.0908203125,-1.0,2025-07-04T11:36:13.003723
-0.0908203125,-1.0,2025-07-04T11:36:13.006934
-0.0908203125,-1.0,2025-07-04T11:36:13.009906
-0.0908203125,-1.0,2025-07-04T11:36:13.012910
-0.0908203125,-1.0,2025-07-04T11:36:13.015901
-0.0908203125,-1.0,2025-07-04T11:36:13.018683
-0.0908203125,-1.0,2025-07-04T11:36:13.021706
-0.0908203125,-1.0,2025-07-04T11:36:13.024693
-0.0908203125,-1.0,2025-07-04T11:36:13.027769
-0.0908203125,-1.0,2025-07-04T11:36:13.029755
-0.0908203125,-1.0,2025-07-04T11:36:13.031757
-0.0908203125,-1.0,2025-07-04T11:36:13.033751
-0.0908203125,-1.0,2025-07-04T11:36:13.035665
-0.0908203125,-1.0,2025-07-04T11:36:13.037720
-0.0908203125,-1.0,2025-07-04T11:36:13.039655
-0.0908203125,-1.0,2025-07-04T11:36:13.042832
-0.0908203125,-1.0,2025-07-04T11:36:13.045827
-0.0908203125,-1.0,2025-07-04T11:36:13.048811
-0.0908203125,-1.0,2025-07-04T11:36:13.051595
-0.0908203125,-1.0,2025-07-04T11:36:13.054615
-0.0908203125,-1.0,2025-07-04T11:36:13.057788
-0.0908203125,-1.0,2025-07-04T11:36:13.060571
-0.0908203125,-1.0,2025-07-04T11:36:13.062788
-0.0908203125,-1.0,2025-07-04T11:36:13.065767
-0.0908203125,-1.0,2025-07-04T11:36:13.068550
-0.0908203125,-1.0,2025-07-04T11:36:13.071570
-0.0908203125,-1.0,2025-07-04T11:36:13.075557
-0.0908203125,-1.0,2025-07-04T11:36:13.078634
-0.0908203125,-1.0,2025-07-04T11:36:13.080733
-0.0908203125,-1.0,2025-07-04T11:36:13.083719
-0.0908203125,-1.0,2025-07-04T11:36:13.086502
-0.0908203125,-1.0,2025-07-04T11:36:13.088527
-0.0908203125,-1.0,2025-07-04T11:36:13.090688
-0.0908203125,-1.0,2025-07-04T11:36:13.093692
-0.0908203125,-1.0,2025-07-04T11:36:13.096691
-0.0908203125,-1.0,2025-07-04T11:36:13.099677
-0.0908203125,-1.0,2025-07-04T11:36:13.102491
-0.0908203125,-1.0,2025-07-04T11:36:13.105479
-0.0908203125,-1.0,2025-07-04T11:36:13.108660
-0.0908203125,-1.0,2025-07-04T11:36:13.111656
-0.0908203125,-1.0,2025-07-04T11:36:13.114635
-0.0908203125,-1.0,2025-07-04T11:36:13.117629
-0.0908203125,-1.0,2025-07-04T11:36:13.120411
-0.0908203125,-1.0,2025-07-04T11:36:13.123431
-0.0908203125,-1.0,2025-07-04T11:36:13.126423
-0.0908203125,-1.0,2025-07-04T11:36:13.129496
-0.0908203125,-1.0,2025-07-04T11:36:13.131598
-0.0908203125,-1.0,2025-07-04T11:36:13.134583
-0.0908203125,-1.0,2025-07-04T11:36:13.137367
-0.0908203125,-1.0,2025-07-04T11:36:13.139390
-0.0908203125,-1.0,2025-07-04T11:36:13.142569
-0.0908203125,-1.0,2025-07-04T11:36:13.145558
-0.0902099609375,-1.0,2025-07-04T11:36:13.148532
-0.0902099609375,-1.0,2025-07-04T11:36:13.151331
-0.0897216796875,-1.0,2025-07-04T11:36:13.155318
-0.0897216796875,-1.0,2025-07-04T11:36:13.158310
-0.0897216796875,-1.0,2025-07-04T11:36:13.160462
-0.0897216796875,-1.0,2025-07-04T11:36:13.163506
-0.0897216796875,-1.0,2025-07-04T11:36:13.166503
-0.0897216796875,-1.0,2025-07-04T11:36:13.169283
-0.0897216796875,-1.0,2025-07-04T11:36:13.171365
-0.0897216796875,-1.0,2025-07-04T11:36:13.174297
-0.0897216796875,-1.0,2025-07-04T11:36:13.176290
-0.0897216796875,-1.0,2025-07-04T11:36:13.178284
-0.0897216796875,-1.0,2025-07-04T11:36:13.180459
-0.0897216796875,-1.0,2025-07-04T11:36:13.183455
-0.0897216796875,-1.0,2025-07-04T11:36:13.186259
-0.0897216796875,-1.0,2025-07-04T11:36:13.189389
-0.0897216796875,-1.0,2025-07-04T11:36:13.192435
-0.0897216796875,-1.0,2025-07-04T11:36:13.195413
-0.0897216796875,-1.0,2025-07-04T11:36:13.198419
-0.0897216796875,-1.0,2025-07-04T11:36:13.201329
-0.090576171875,-1.0,2025-07-04T11:36:13.204188
-0.090576171875,-1.0,2025-07-04T11:36:13.206214
-0.090576171875,-1.0,2025-07-04T11:36:13.208177
-0.090576171875,-1.0,2025-07-04T11:36:13.210199
-0.0927734375,-1.0,2025-07-04T11:36:13.212194
-0.0927734375,-1.0,2025-07-04T11:36:13.214379
-0.0927734375,-1.0,2025-07-04T11:36:13.217368
-0.0953369140625,-1.0,2025-07-04T11:36:13.220145
-0.0953369140625,-1.0,2025-07-04T11:36:13.222172
-0.0953369140625,-1.0,2025-07-04T11:36:13.224318
-0.0953369140625,-1.0,2025-07-04T11:36:13.227129
-0.0948486328125,-0.996337890625,2025-07-04T11:36:13.229329
-0.0948486328125,-0.996337890625,2025-07-04T11:36:13.232323
-0.0948486328125,-0.996337890625,2025-07-04T11:36:13.235105
-0.093994140625,-0.9822998046875,2025-07-04T11:36:13.238125
-0.093994140625,-0.9822998046875,2025-07-04T11:36:13.241308
-0.093017578125,-0.96630859375,2025-07-04T11:36:13.244265
-0.093017578125,-0.96630859375,2025-07-04T11:36:13.247282
-0.093017578125,-0.96630859375,2025-07-04T11:36:13.250275
-0.092041015625,-0.9500732421875,2025-07-04T11:36:13.253058
-0.092041015625,-0.9500732421875,2025-07-04T11:36:13.257061
-0.092041015625,-0.9500732421875,2025-07-04T11:36:13.259074
-0.0909423828125,-0.9306640625,2025-07-04T11:36:13.261235
-0.0909423828125,-0.9306640625,2025-07-04T11:36:13.264138
-0.0909423828125,-0.9306640625,2025-07-04T11:36:13.266133
-0.090087890625,-0.9169921875,2025-07-04T11:36:13.268016
-0.090087890625,-0.9169921875,2025-07-04T11:36:13.270012
-0.090087890625,-0.9169921875,2025-07-04T11:36:13.272035
-0.090087890625,-0.9169921875,2025-07-04T11:36:13.275194
-0.0897216796875,-0.8975830078125,2025-07-04T11:36:13.278188
-0.0897216796875,-0.8975830078125,2025-07-04T11:36:13.281194
-0.0897216796875,-0.8798828125,2025-07-04T11:36:13.284178
-0.0897216796875,-0.8798828125,2025-07-04T11:36:13.286967
-0.0897216796875,-0.8798828125,2025-07-04T11:36:13.288989
-0.0869140625,-0.8604736328125,2025-07-04T11:36:13.291124
-0.0869140625,-0.8604736328125,2025-07-04T11:36:13.293947
-0.0869140625,-0.8604736328125,2025-07-04T11:36:13.296156
-0.0869140625,-0.8604736328125,2025-07-04T11:36:13.299131
-0.0821533203125,-0.8406982421875,2025-07-04T11:36:13.301928
-0.0821533203125,-0.8406982421875,2025-07-04T11:36:13.304947
-0.0772705078125,-0.8173828125,2025-07-04T11:36:13.307939
-0.0772705078125,-0.8173828125,2025-07-04T11:36:13.311079
-0.0772705078125,-0.8173828125,2025-07-04T11:36:13.314103
-0.072265625,-0.7945556640625,2025-07-04T11:36:13.317097
-0.072265625,-0.7945556640625,2025-07-04T11:36:13.319879
-0.072265625,-0.7945556640625,2025-07-04T11:36:13.321902
-0.0653076171875,-0.767822265625,2025-07-04T11:36:13.324057
-0.0653076171875,-0.767822265625,2025-07-04T11:36:13.327072
-0.0653076171875,-0.767822265625,2025-07-04T11:36:13.330063
-0.0557861328125,-0.739990234375,2025-07-04T11:36:13.333052
-0.0557861328125,-0.739990234375,2025-07-04T11:36:13.335868
-0.0482177734375,-0.7105712890625,2025-07-04T11:36:13.338857
-0.0482177734375,-0.7105712890625,2025-07-04T11:36:13.342023
-0.0482177734375,-0.7105712890625,2025-07-04T11:36:13.345035
-0.0400390625,-0.68017578125,2025-07-04T11:36:13.347993
-0.0400390625,-0.68017578125,2025-07-04T11:36:13.351005
-0.0400390625,-0.68017578125,2025-07-04T11:36:13.353877
-0.0330810546875,-0.6494140625,2025-07-04T11:36:13.356810
-0.0330810546875,-0.6494140625,2025-07-04T11:36:13.358802
-0.0330810546875,-0.6494140625,2025-07-04T11:36:13.360799
-0.0330810546875,-0.6494140625,2025-07-04T11:36:13.362979
-0.02734375,-0.61767578125,2025-07-04T11:36:13.365972
-0.02734375,-0.61767578125,2025-07-04T11:36:13.368779
-0.0213623046875,-0.5888671875,2025-07-04T11:36:13.371773
-0.0213623046875,-0.5888671875,2025-07-04T11:36:13.373897
-0.0213623046875,-0.5888671875,2025-07-04T11:36:13.376946
-0.01513671875,-0.556884765625,2025-07-04T11:36:13.379885
-0.01513671875,-0.556884765625,2025-07-04T11:36:13.382921
-0.01513671875,-0.556884765625,2025-07-04T11:36:13.385734
-0.0093994140625,-0.52734375,2025-07-04T11:36:13.388725
-0.0093994140625,-0.52734375,2025-07-04T11:36:13.391900
-0.0093994140625,-0.52734375,2025-07-04T11:36:13.394892
-0.00341796875,-0.4971923828125,2025-07-04T11:36:13.397886
-0.00341796875,-0.4971923828125,2025-07-04T11:36:13.400877
0.002471923828125,-0.467041015625,2025-07-04T11:36:13.403746
0.002471923828125,-0.467041015625,2025-07-04T11:36:13.406804
0.002471923828125,-0.467041015625,2025-07-04T11:36:13.409848
0.006011962890625,-0.436767578125,2025-07-04T11:36:13.412850
0.006011962890625,-0.436767578125,2025-07-04T11:36:13.415838
0.006011962890625,-0.436767578125,2025-07-04T11:36:13.418615
0.010162353515625,-0.407470703125,2025-07-04T11:36:13.421607
0.010162353515625,-0.407470703125,2025-07-04T11:36:13.423630
0.010162353515625,-0.407470703125,2025-07-04T11:36:13.426624
0.014068603515625,-0.376220703125,2025-07-04T11:36:13.428809
0.014068603515625,-0.376220703125,2025-07-04T11:36:13.431791
0.014068603515625,-0.376220703125,2025-07-04T11:36:13.434571
0.017974853515625,-0.3453369140625,2025-07-04T11:36:13.438560
0.017974853515625,-0.3453369140625,2025-07-04T11:36:13.441552
0.020538330078125,-0.3162841796875,2025-07-04T11:36:13.443547
0.020538330078125,-0.3162841796875,2025-07-04T11:36:13.445542
0.020538330078125,-0.3162841796875,2025-07-04T11:36:13.447536
0.020538330078125,-0.3162841796875,2025-07-04T11:36:13.449531
0.020660400390625,-0.2864990234375,2025-07-04T11:36:13.451532
0.020660400390625,-0.2864990234375,2025-07-04T11:36:13.455517
0.020660400390625,-0.2864990234375,2025-07-04T11:36:13.457511
0.020660400390625,-0.2607421875,2025-07-04T11:36:13.460504
0.020660400390625,-0.2607421875,2025-07-04T11:36:13.462498
0.020660400390625,-0.2607421875,2025-07-04T11:36:13.464493
0.020660400390625,-0.2607421875,2025-07-04T11:36:13.466488
0.020660400390625,-0.2337646484375,2025-07-04T11:36:13.468482
0.020660400390625,-0.2337646484375,2025-07-04T11:36:13.470478
0.020660400390625,-0.2337646484375,2025-07-04T11:36:13.473469
0.020660400390625,-0.2088623046875,2025-07-04T11:36:13.475464
0.020660400390625,-0.2088623046875,2025-07-04T11:36:13.477458
0.020660400390625,-0.2088623046875,2025-07-04T11:36:13.479453
0.020660400390625,-0.2088623046875,2025-07-04T11:36:13.481654
0.020660400390625,-0.1856689453125,2025-07-04T11:36:13.484651
0.020660400390625,-0.1856689453125,2025-07-04T11:36:13.487528
0.020660400390625,-0.1856689453125,2025-07-04T11:36:13.490538
0.017364501953125,-0.1640625,2025-07-04T11:36:13.493525
0.017364501953125,-0.1640625,2025-07-04T11:36:13.496415
0.013336181640625,-0.1409912109375,2025-07-04T11:36:13.499400
0.013336181640625,-0.1409912109375,2025-07-04T11:36:13.502406
0.013336181640625,-0.1409912109375,2025-07-04T11:36:13.505384
0.006011962890625,-0.121337890625,2025-07-04T11:36:13.509400
0.006011962890625,-0.121337890625,2025-07-04T11:36:13.512365
0.006011962890625,-0.121337890625,2025-07-04T11:36:13.514388
0.000762939453125,-0.1019287109375,2025-07-04T11:36:13.516354
0.000762939453125,-0.1019287109375,2025-07-04T11:36:13.518352
0.000762939453125,-0.1019287109375,2025-07-04T11:36:13.521341
-0.001953125,-0.0830078125,2025-07-04T11:36:13.523335
-0.001953125,-0.0830078125,2025-07-04T11:36:13.526437
-0.001953125,-0.0830078125,2025-07-04T11:36:13.529431
-0.0052490234375,-0.063720703125,2025-07-04T11:36:13.532425
-0.0052490234375,-0.063720703125,2025-07-04T11:36:13.535336
-0.0052490234375,-0.063720703125,2025-07-04T11:36:13.538324
0.0,-0.0428466796875,2025-07-04T11:36:13.541511
0.0,-0.0428466796875,2025-07-04T11:36:13.544478
0.0,-0.0428466796875,2025-07-04T11:36:13.547296
0.0,-0.007568359375,2025-07-04T11:36:13.549476
0.0,-0.007568359375,2025-07-04T11:36:13.552259
0.0,0.0,2025-07-04T11:36:13.555250
0.0,0.0,2025-07-04T11:36:13.558274
0.0,0.0,2025-07-04T11:36:13.561412
0.0,0.0,2025-07-04T11:36:13.564437
0.0,0.0,2025-07-04T11:36:13.567428
0.0,0.0,2025-07-04T11:36:13.570210
0.0,0.0,2025-07-04T11:36:13.572233
0.0,0.0,2025-07-04T11:36:13.574388
0.0,0.0,2025-07-04T11:36:13.577192
0.0,0.0,2025-07-04T11:36:13.579390
0.0,0.0,2025-07-04T11:36:13.582389
0.0,0.0,2025-07-04T11:36:13.585172
0.0,0.0,2025-07-04T11:36:13.588193
0.0,0.0,2025-07-04T11:36:13.590317
0.0,0.0,2025-07-04T11:36:13.593359
0.0,0.0,2025-07-04T11:36:13.596353
0.0,0.0,2025-07-04T11:36:13.599343
0.0,0.0,2025-07-04T11:36:13.602126
0.0,0.0,2025-07-04T11:36:13.605145
0.0,0.0,2025-07-04T11:36:13.608137
0.0,0.0,2025-07-04T11:36:13.610132
0.0,0.0,2025-07-04T11:36:13.612308
0.0,0.0,2025-07-04T11:36:13.615300
0.0,0.0,2025-07-04T11:36:13.618085
0.0,0.0,2025-07-04T11:36:13.622071
0.0,0.0,2025-07-04T11:36:13.625067
0.0,0.0,2025-07-04T11:36:13.627103
0.0,0.0,2025-07-04T11:36:13.629262
0.0,0.0,2025-07-04T11:36:13.632257
0.0,0.0,2025-07-04T11:36:13.635041
0.0,0.0,2025-07-04T11:36:13.638057
0.0,0.0,2025-07-04T11:36:13.641025
0.0,0.0,2025-07-04T11:36:13.643216
0.0,0.0,2025-07-04T11:36:13.646218
0.0,0.0,2025-07-04T11:36:13.649215
0.0,0.0,2025-07-04T11:36:13.652030
0.0,0.0,2025-07-04T11:36:13.655012
0.0,0.0,2025-07-04T11:36:13.658196
0.0,0.0,2025-07-04T11:36:13.661155
0.0,0.0,2025-07-04T11:36:13.664172
0.0,0.0,2025-07-04T11:36:13.667145
0.0,0.0,2025-07-04T11:36:13.669973
0.0,0.0,2025-07-04T11:36:13.673961
0.0,0.0,2025-07-04T11:36:13.675958
0.0,0.0,2025-07-04T11:36:13.678134
0.0,0.0,2025-07-04T11:36:13.681122
0.0,0.0,2025-07-04T11:36:13.684117
0.0,0.0,2025-07-04T11:36:13.686899
0.0,0.0,2025-07-04T11:36:13.688922
0.0,0.0,2025-07-04T11:36:13.691059
0.0,0.0,2025-07-04T11:36:13.693881
0.0,0.0,2025-07-04T11:36:13.696093
0.0,0.0,2025-07-04T11:36:13.699067
0.0,0.0,2025-07-04T11:36:13.701859
0.0,0.0,2025-07-04T11:36:13.704879
0.0,0.0,2025-07-04T11:36:13.707873
0.0,0.0,2025-07-04T11:36:13.711014
0.0,0.0,2025-07-04T11:36:13.714037
0.0,0.0,2025-07-04T11:36:13.716848
0.0,0.0,2025-07-04T11:36:13.719837
0.0,0.0,2025-07-04T11:36:13.722833
0.0,0.0,2025-07-04T11:36:13.724826
0.0,0.0,2025-07-04T11:36:13.726822
0.0,0.0,2025-07-04T11:36:13.728786
0.0,0.0,2025-07-04T11:36:13.730784
0.0,0.0,2025-07-04T11:36:13.732811
0.0,0.0,2025-07-04T11:36:13.734819
0.0,0.0,2025-07-04T11:36:13.736803
0.0,0.0,2025-07-04T11:36:13.739794
0.0,0.0,2025-07-04T11:36:13.741920
0.0,0.0,2025-07-04T11:36:13.745136
0.0,0.0,2025-07-04T11:36:13.748110
0.0,0.0,2025-07-04T11:36:13.751109
0.0,0.0,2025-07-04T11:36:13.753965
0.0,0.0,2025-07-04T11:36:13.757045
0.0,0.0,2025-07-04T11:36:13.760086
0.0,0.0,2025-07-04T11:36:13.763048
0.0,0.0,2025-07-04T11:36:13.766056
0.0,0.0,2025-07-04T11:36:13.768883
0.0,0.0,2025-07-04T11:36:13.771876
0.0,0.0,2025-07-04T11:36:13.774840
0.0,0.0,2025-07-04T11:36:13.777056
0.0,0.0,2025-07-04T11:36:13.780042
0.0,0.0,2025-07-04T11:36:13.783024
0.0,0.0,2025-07-04T11:36:13.785839
0.0,0.0,2025-07-04T11:36:13.788828
0.0,0.0,2025-07-04T11:36:13.792008
0.0,0.0,2025-07-04T11:36:13.795000
0.0,0.0,2025-07-04T11:36:13.797984
0.0,0.0,2025-07-04T11:36:13.800977
0.0,0.0,2025-07-04T11:36:13.803847
0.0,0.0,2025-07-04T11:36:13.806921
0.0,0.0,2025-07-04T11:36:13.809952
0.0,0.0,2025-07-04T11:36:13.812949
0.0,0.0,2025-07-04T11:36:13.815939
0.0,0.0,2025-07-04T11:36:13.818749
0.0,0.0,2025-07-04T11:36:13.821740
0.0,0.0,2025-07-04T11:36:13.824707
0.0,0.0,2025-07-04T11:36:13.826916
0.0,0.0,2025-07-04T11:36:13.829900
0.0,0.0,2025-07-04T11:36:13.832892
0.0,0.0,2025-07-04T11:36:13.835707
0.0,0.0,2025-07-04T11:36:13.838694
0.0,0.0,2025-07-04T11:36:13.841866
0.0,0.0,2025-07-04T11:36:13.844868
0.0,0.0,2025-07-04T11:36:13.847858
0.0,0.0,2025-07-04T11:36:13.850846
0.0,0.0,2025-07-04T11:36:13.853626
0.0,0.0,2025-07-04T11:36:13.855649
0.0,0.0,2025-07-04T11:36:13.858855
0.0,0.0,2025-07-04T11:36:13.861074
0.0,0.0,2025-07-04T11:36:13.863288
0.0,0.0,2025-07-04T11:36:13.866272
0.0,0.0,2025-07-04T11:36:13.869087
0.0,0.0,2025-07-04T11:36:13.872077
0.0,0.0,2025-07-04T11:36:13.875244
0.0,0.0,2025-07-04T11:36:13.878252
0.0,0.0,2025-07-04T11:36:13.881235
0.0,0.0,2025-07-04T11:36:13.884227
0.0,0.0,2025-07-04T11:36:13.887010
0.0,0.0,2025-07-04T11:36:13.890165
0.0,0.0,2025-07-04T11:36:13.893207
0.0,0.0,2025-07-04T11:36:13.896196
0.0,0.0,2025-07-04T11:36:13.899157
0.0,0.0,2025-07-04T11:36:13.901969
0.0,0.0,2025-07-04T11:36:13.904988
0.0,0.0,2025-07-04T11:36:13.908165
0.0,0.0,2025-07-04T11:36:13.911142
0.0,0.0,2025-07-04T11:36:13.914145
0.0,0.0,2025-07-04T11:36:13.917141
0.0,0.0,2025-07-04T11:36:13.919922
0.0,0.0,2025-07-04T11:36:13.922913
0.0,0.0,2025-07-04T11:36:13.925123
0.0,0.0,2025-07-04T11:36:13.928106
