x,y,time
0.0,0.0,2025-07-04T11:36:13.931088
0.0,0.0,2025-07-04T11:36:13.934094
0.0,0.0,2025-07-04T11:36:13.936875
0.0,0.0,2025-07-04T11:36:13.938898
0.0,0.0,2025-07-04T11:36:13.941051
0.0,0.0,2025-07-04T11:36:13.943857
0.0,0.0,2025-07-04T11:36:13.946066
0.0,0.0,2025-07-04T11:36:13.949048
0.0,0.0,2025-07-04T11:36:13.951841
0.0,0.0,2025-07-04T11:36:13.954856
0.0,0.0,2025-07-04T11:36:13.958034
0.0,0.0,2025-07-04T11:36:13.960998
0.0,0.0,2025-07-04T11:36:13.964009
0.0,0.0,2025-07-04T11:36:13.967000
0.0,0.0,2025-07-04T11:36:13.969821
0.0,0.0,2025-07-04T11:36:13.971847
0.0,0.0,2025-07-04T11:36:13.975059
0.0,0.0,2025-07-04T11:36:13.978267
0.0,0.0,2025-07-04T11:36:13.981254
0.0,0.0,2025-07-04T11:36:13.984251
0.0,0.0,2025-07-04T11:36:13.987031
0.0,0.0,2025-07-04T11:36:13.989054
0.0,0.0,2025-07-04T11:36:13.992230
0.0,0.0,2025-07-04T11:36:13.995208
0.0,0.0,2025-07-04T11:36:13.998192
0.0,0.0,2025-07-04T11:36:14.001023
0.0,0.0,2025-07-04T11:36:14.004983
0.0,0.0,2025-07-04T11:36:14.007979
0.0,0.0,2025-07-04T11:36:14.010174
0.0,0.0,2025-07-04T11:36:14.013173
0.0,0.0,2025-07-04T11:36:14.016164
0.0,0.0,2025-07-04T11:36:14.018947
0.0,0.0,2025-07-04T11:36:14.021028
0.0,0.0,2025-07-04T11:36:14.024083
0.0,0.0,2025-07-04T11:36:14.027121
0.0,0.0,2025-07-04T11:36:14.030113
0.0,0.0,2025-07-04T11:36:14.033107
0.0,0.0,2025-07-04T11:36:14.035930
0.0,0.0,2025-07-04T11:36:14.038923
0.0,0.0,2025-07-04T11:36:14.042106
0.0,0.0,2025-07-04T11:36:14.045097
0.0,0.0,2025-07-04T11:36:14.048082
0.0,0.0,2025-07-04T11:36:14.051061
0.0,0.0,2025-07-04T11:36:14.053930
0.0,0.0,2025-07-04T11:36:14.056953
0.0,0.0,2025-07-04T11:36:14.059027
0.0,0.0,2025-07-04T11:36:14.062043
0.0,0.0,2025-07-04T11:36:14.065034
0.0,0.0,2025-07-04T11:36:14.067989
0.0,0.0,2025-07-04T11:36:14.070808
0.0,0.0,2025-07-04T11:36:14.072831
0.0,0.0,2025-07-04T11:36:14.074995
0.0,0.0,2025-07-04T11:36:14.078004
0.0,0.0,2025-07-04T11:36:14.080974
0.0,0.0,2025-07-04T11:36:14.083983
0.0,0.0,2025-07-04T11:36:14.086765
0.0,0.0,2025-07-04T11:36:14.089922
0.0,0.0,2025-07-04T11:36:14.092964
0.0,0.0,2025-07-04T11:36:14.095952
0.0,0.0,2025-07-04T11:36:14.098940
0.0,0.0,2025-07-04T11:36:14.101725
0.0,0.0,2025-07-04T11:36:14.104745
0.0,0.0,2025-07-04T11:36:14.107713
0.0,0.0,2025-07-04T11:36:14.109919
0.0,0.0,2025-07-04T11:36:14.112906
0.0,0.0,2025-07-04T11:36:14.115905
0.0,0.0,2025-07-04T11:36:14.118710
0.0,0.0,2025-07-04T11:36:14.121702
0.0,0.0,2025-07-04T11:36:14.124862
0.0,0.0,2025-07-04T11:36:14.127857
0.0,0.0,2025-07-04T11:36:14.130867
0.0,0.0,2025-07-04T11:36:14.133855
0.0,0.0,2025-07-04T11:36:14.136632
0.0,0.0,2025-07-04T11:36:14.139785
0.0,0.0,2025-07-04T11:36:14.142825
0.0,0.0,2025-07-04T11:36:14.145825
0.0,0.0,2025-07-04T11:36:14.148818
0.0,0.0,2025-07-04T11:36:14.151593
0.0,0.0,2025-07-04T11:36:14.154584
0.0,0.0,2025-07-04T11:36:14.156606
0.0,0.0,2025-07-04T11:36:14.159787
0.0,0.0,2025-07-04T11:36:14.162773
0.0,0.0,2025-07-04T11:36:14.165769
0.0,0.0,2025-07-04T11:36:14.168547
0.0,0.0,2025-07-04T11:36:14.171567
0.0,0.0,2025-07-04T11:36:14.173700
0.0,0.0,2025-07-04T11:36:14.176734
0.0,0.0,2025-07-04T11:36:14.179726
0.0,0.0,2025-07-04T11:36:14.182722
0.0,0.0,2025-07-04T11:36:14.185502
0.0,0.0,2025-07-04T11:36:14.188521
0.0,0.0,2025-07-04T11:36:14.190650
0.0,0.0,2025-07-04T11:36:14.193695
0.0,0.0,2025-07-04T11:36:14.196687
0.0,0.0,2025-07-04T11:36:14.199675
0.0,0.0,2025-07-04T11:36:14.202486
0.0,0.0,2025-07-04T11:36:14.205476
0.0,0.0,2025-07-04T11:36:14.208444
0.0,0.0,2025-07-04T11:36:14.210465
0.0,0.0,2025-07-04T11:36:14.212641
0.0,0.0,2025-07-04T11:36:14.215632
0.0,0.0,2025-07-04T11:36:14.218414
0.0,0.0,2025-07-04T11:36:14.221433
0.0,0.0,2025-07-04T11:36:14.224501
0.0,0.0,2025-07-04T11:36:14.226609
0.0,0.0,2025-07-04T11:36:14.229599
0.0,0.0,2025-07-04T11:36:14.232587
0.0,0.0,2025-07-04T11:36:14.235370
0.0,0.0,2025-07-04T11:36:14.238389
0.0,0.0,2025-07-04T11:36:14.241573
0.0,0.0,2025-07-04T11:36:14.244545
0.0,0.0,2025-07-04T11:36:14.247542
0.0,0.0,2025-07-04T11:36:14.250515
0.0,0.0,2025-07-04T11:36:14.253320
0.0,0.0,2025-07-04T11:36:14.255343
0.0,0.0,2025-07-04T11:36:14.257494
0.0,0.0,2025-07-04T11:36:14.260455
0.0,0.0,2025-07-04T11:36:14.263506
0.0,0.0,2025-07-04T11:36:14.266467
0.0,0.0,2025-07-04T11:36:14.269286
0.0,0.0,2025-07-04T11:36:14.271359
0.0,0.0,2025-07-04T11:36:14.273297
0.0,0.0,2025-07-04T11:36:14.275451
0.0,0.0,2025-07-04T11:36:14.278476
0.0,0.0,2025-07-04T11:36:14.281462
0.0,0.0,2025-07-04T11:36:14.284453
0.0,0.0,2025-07-04T11:36:14.287266
0.0,0.0,2025-07-04T11:36:14.289253
0.0,0.0,2025-07-04T11:36:14.291392
0.0,0.0,2025-07-04T11:36:14.294401
0.0,0.0,2025-07-04T11:36:14.297414
0.0,0.0,2025-07-04T11:36:14.300407
0.0,0.0,2025-07-04T11:36:14.303187
0.0,0.0,2025-07-04T11:36:14.305212
0.0,0.0,2025-07-04T11:36:14.307352
0.0,0.0,2025-07-04T11:36:14.310380
0.0,0.0,2025-07-04T11:36:14.313372
0.0,0.0,2025-07-04T11:36:14.316363
0.0,0.0,2025-07-04T11:36:14.319176
0.0,0.0,2025-07-04T11:36:14.322164
0.0,0.0,2025-07-04T11:36:14.325227
0.0,0.0,2025-07-04T11:36:14.327127
0.0,0.0,2025-07-04T11:36:14.329334
0.0,0.0,2025-07-04T11:36:14.332326
0.0,0.0,2025-07-04T11:36:14.335103
0.0,0.0,2025-07-04T11:36:14.338122
0.0,0.0,2025-07-04T11:36:14.341090
0.0,0.0,2025-07-04T11:36:14.343297
0.0,0.0,2025-07-04T11:36:14.346101
0.0,0.0,2025-07-04T11:36:14.348285
0.0,0.0,2025-07-04T11:36:14.351270
0.0,0.0,2025-07-04T11:36:14.354077
0.0,0.0,2025-07-04T11:36:14.356078
0.0,0.0,2025-07-04T11:36:14.358230
0.0,0.0,2025-07-04T11:36:14.361237
0.0,0.0,2025-07-04T11:36:14.364236
0.0,0.0,2025-07-04T11:36:14.367227
0.0,0.0,2025-07-04T11:36:14.370082
0.0,0.0,2025-07-04T11:36:14.373158
0.0,0.0,2025-07-04T11:36:14.376202
0.0,0.0,2025-07-04T11:36:14.379184
0.0,0.0,2025-07-04T11:36:14.382187
0.0,0.0,2025-07-04T11:36:14.384971
0.0,0.0,2025-07-04T11:36:14.387992
0.0,0.0,2025-07-04T11:36:14.390133
0.0,0.0,2025-07-04T11:36:14.393151
0.0,0.0,2025-07-04T11:36:14.396151
0.0,0.0,2025-07-04T11:36:14.399147
0.0,0.0,2025-07-04T11:36:14.401924
0.0,0.0,2025-07-04T11:36:14.404948
0.0,0.0,2025-07-04T11:36:14.407911
0.0,0.0,2025-07-04T11:36:14.410117
0.0,0.0,2025-07-04T11:36:14.413104
0.0,0.0,2025-07-04T11:36:14.416098
0.0,0.0,2025-07-04T11:36:14.418909
0.0,0.0,2025-07-04T11:36:14.421901
0.0,0.0,2025-07-04T11:36:14.424863
0.0,0.0,2025-07-04T11:36:14.427037
0.0,0.0,2025-07-04T11:36:14.430063
0.0,0.0,2025-07-04T11:36:14.433053
0.0,0.0,2025-07-04T11:36:14.435864
0.0,0.0,2025-07-04T11:36:14.438853
0.0,0.0,2025-07-04T11:36:14.441918
0.0,0.0,2025-07-04T11:36:14.443814
0.0,0.0,2025-07-04T11:36:14.446017
0.0,0.0,2025-07-04T11:36:14.449007
0.0,0.0,2025-07-04T11:36:14.451791
0.0,0.0,2025-07-04T11:36:14.454815
0.0,0.0,2025-07-04T11:36:14.457992
0.0,0.0,2025-07-04T11:36:14.460947
0.0,0.0,2025-07-04T11:36:14.463968
0.0,0.0,2025-07-04T11:36:14.466964
0.0,0.0,2025-07-04T11:36:14.469743
0.0,0.0,2025-07-04T11:36:14.472902
0.0,0.0,2025-07-04T11:36:14.475936
0.0,0.0,2025-07-04T11:36:14.478938
0.0,0.0,2025-07-04T11:36:14.481921
0.0,0.0,2025-07-04T11:36:14.484702
0.0,0.0,2025-07-04T11:36:14.488692
0.0,0.0,2025-07-04T11:36:14.491687
0.0,0.0,2025-07-04T11:36:14.495821
0.0,0.0,2025-07-04T11:36:14.499833
0.0,0.0,2025-07-04T11:36:14.504652
0.0,0.0,2025-07-04T11:36:14.508672
0.0,0.0,2025-07-04T11:36:14.511770
0.0,0.0,2025-07-04T11:36:14.514801
0.0,0.0,2025-07-04T11:36:14.517804
0.0,0.0,2025-07-04T11:36:14.521633
0.0,0.0,2025-07-04T11:36:14.524600
0.0,0.0,2025-07-04T11:36:14.526797
0.0,0.0,2025-07-04T11:36:14.529796
0.0,0.0,2025-07-04T11:36:14.532784
0.0,0.0,2025-07-04T11:36:14.535567
0.0,0.0,2025-07-04T11:36:14.537652
0.0,0.0,2025-07-04T11:36:14.540712
0.0,0.0,2025-07-04T11:36:14.543758
0.0,0.0,2025-07-04T11:36:14.546737
0.0,0.0,2025-07-04T11:36:14.549739
0.0,0.0,2025-07-04T11:36:14.552523
0.0,0.0,2025-07-04T11:36:14.554604
0.0,0.0,2025-07-04T11:36:14.556539
0.0,0.0,2025-07-04T11:36:14.558691
0.0,0.0,2025-07-04T11:36:14.561721
0.0,0.0,2025-07-04T11:36:14.564704
0.0,0.0,2025-07-04T11:36:14.567691
0.0,0.0,2025-07-04T11:36:14.570563
0.0,0.0,2025-07-04T11:36:14.573620
0.0,0.0,2025-07-04T11:36:14.576672
0.0,0.0,2025-07-04T11:36:14.579661
0.0,0.0,2025-07-04T11:36:14.582628
0.0,0.0,2025-07-04T11:36:14.585464
0.0,0.0,2025-07-04T11:36:14.588453
0.0,0.0,2025-07-04T11:36:14.591636
0.0,0.0,2025-07-04T11:36:14.594617
0.0,0.0,2025-07-04T11:36:14.597616
0.0,0.0,2025-07-04T11:36:14.600606
0.0,0.0,2025-07-04T11:36:14.603386
0.0,0.0,2025-07-04T11:36:14.606539
0.0,0.0,2025-07-04T11:36:14.609585
0.0,0.0,2025-07-04T11:36:14.612571
0.0,0.0,2025-07-04T11:36:14.615564
0.0,0.0,2025-07-04T11:36:14.618347
0.0,0.0,2025-07-04T11:36:14.621365
0.0,0.0,2025-07-04T11:36:14.624547
0.0,0.0,2025-07-04T11:36:14.627484
0.0,0.0,2025-07-04T11:36:14.630524
0.0,0.0,2025-07-04T11:36:14.633516
0.0,0.0,2025-07-04T11:36:14.636298
0.0,0.0,2025-07-04T11:36:14.639441
0.0,0.0,2025-07-04T11:36:14.642496
0.0,0.0,2025-07-04T11:36:14.645463
0.0,0.0,2025-07-04T11:36:14.648475
0.0,0.0,2025-07-04T11:36:14.651312
0.0,0.0,2025-07-04T11:36:14.654250
0.0,0.0,2025-07-04T11:36:14.657348
0.0,0.0,2025-07-04T11:36:14.659439
0.0,0.0,2025-07-04T11:36:14.662440
0.0,0.0,2025-07-04T11:36:14.665431
0.0,0.0,2025-07-04T11:36:14.668214
0.0,0.0,2025-07-04T11:36:14.671206
0.0,0.0,2025-07-04T11:36:14.673363
0.0,0.0,2025-07-04T11:36:14.676391
0.0,0.0,2025-07-04T11:36:14.679393
0.0,0.0,2025-07-04T11:36:14.682398
0.0,0.0,2025-07-04T11:36:14.685167
0.0,0.0,2025-07-04T11:36:14.688190
0.0,0.0,2025-07-04T11:36:14.691350
0.0,0.0,2025-07-04T11:36:14.694320
0.0,0.0,2025-07-04T11:36:14.697342
0.0,0.0,2025-07-04T11:36:14.700334
0.0,0.0,2025-07-04T11:36:14.703120
0.0,0.0,2025-07-04T11:36:14.706270
0.0,0.0,2025-07-04T11:36:14.709309
0.0,0.0,2025-07-04T11:36:14.712303
0.0,0.0,2025-07-04T11:36:14.715279
0.0,0.0,2025-07-04T11:36:14.718079
0.0,0.0,2025-07-04T11:36:14.722068
0.0,0.0,2025-07-04T11:36:14.725064
0.0,0.0,2025-07-04T11:36:14.727085
0.0,0.0,2025-07-04T11:36:14.729262
0.0,0.0,2025-07-04T11:36:14.732257
0.0,0.0,2025-07-04T11:36:14.735037
0.0,0.0,2025-07-04T11:36:14.738054
0.0,0.0,2025-07-04T11:36:14.741122
0.0,0.0,2025-07-04T11:36:14.743223
0.0,0.0,2025-07-04T11:36:14.746211
0.0,0.0,2025-07-04T11:36:14.749208
0.0,0.0,2025-07-04T11:36:14.752021
0.0,0.0,2025-07-04T11:36:14.755009
0.0,0.0,2025-07-04T11:36:14.757977
0.0,0.0,2025-07-04T11:36:14.760190
0.0,0.0,2025-07-04T11:36:14.763153
0.0,0.0,2025-07-04T11:36:14.766162
0.0,0.0,2025-07-04T11:36:14.768977
0.0,0.0,2025-07-04T11:36:14.772959
0.0,0.0,2025-07-04T11:36:14.774955
0.0,0.0,2025-07-04T11:36:14.778079
0.0,0.0,2025-07-04T11:36:14.781126
0.0,0.0,2025-07-04T11:36:14.784109
0.0,0.0,2025-07-04T11:36:14.786896
0.0,0.0,2025-07-04T11:36:14.788918
0.0,0.0,2025-07-04T11:36:14.791075
0.0,0.0,2025-07-04T11:36:14.793877
0.0,0.0,2025-07-04T11:36:14.796084
0.0,0.0,2025-07-04T11:36:14.799079
0.0,0.0,2025-07-04T11:36:14.801890
0.0,0.0,2025-07-04T11:36:14.804879
0.0,0.0,2025-07-04T11:36:14.808040
0.0,0.0,2025-07-04T11:36:14.811016
0.0,0.0,2025-07-04T11:36:14.814033
0.0,0.0,2025-07-04T11:36:14.817034
0.0,0.0,2025-07-04T11:36:14.819808
0.0,0.0,2025-07-04T11:36:14.821831
0.0,0.0,2025-07-04T11:36:14.823985
0.0,0.0,2025-07-04T11:36:14.826998
0.0,0.0,2025-07-04T11:36:14.829993
0.0,0.0,2025-07-04T11:36:14.832774
0.0,0.0,2025-07-04T11:36:14.835766
0.0,0.0,2025-07-04T11:36:14.838785
0.0,0.0,2025-07-04T11:36:14.841845
0.0,0.0,2025-07-04T11:36:14.843869
0.0,0.0,2025-07-04T11:36:14.846078
0.0,0.0,2025-07-04T11:36:14.849044
0.0,0.0,2025-07-04T11:36:14.851851
0.0,0.0,2025-07-04T11:36:14.854876
0.0,0.0,2025-07-04T11:36:14.858053
0.0,0.0,2025-07-04T11:36:14.861020
0.0,0.0,2025-07-04T11:36:14.864028
0.0,0.0,2025-07-04T11:36:14.867027
0.0,0.0,2025-07-04T11:36:14.869803
0.0,0.0,2025-07-04T11:36:14.871828
0.0,0.0,2025-07-04T11:36:14.875006
0.0,0.0,2025-07-04T11:36:14.877988
0.0,0.0,2025-07-04T11:36:14.880785
0.0,0.0,2025-07-04T11:36:14.883875
0.0,0.0,2025-07-04T11:36:14.886758
0.0,0.0,2025-07-04T11:36:14.888781
0.0,0.0,2025-07-04T11:36:14.891958
0.0,0.0,2025-07-04T11:36:14.894962
0.0,0.0,2025-07-04T11:36:14.897933
0.0,0.0,2025-07-04T11:36:14.900935
0.0,0.0,2025-07-04T11:36:14.903803
0.0,0.0,2025-07-04T11:36:14.906862
0.0,0.0,2025-07-04T11:36:14.909906
0.0,0.0,2025-07-04T11:36:14.912890
0.0,0.0,2025-07-04T11:36:14.915902
0.0,0.0,2025-07-04T11:36:14.918703
0.0,0.0,2025-07-04T11:36:14.921692
0.0,0.0,2025-07-04T11:36:14.924873
0.0,0.0,2025-07-04T11:36:14.927851
0.0,0.0,2025-07-04T11:36:14.930852
0.0,0.0,2025-07-04T11:36:14.933844
0.0,0.0,2025-07-04T11:36:14.936625
0.0,0.0,2025-07-04T11:36:14.939778
0.0,0.0,2025-07-04T11:36:14.942818
0.0,0.0,2025-07-04T11:36:14.945816
0.0,0.0,2025-07-04T11:36:14.948809
0.0,0.0,2025-07-04T11:36:14.951589
0.0,0.0,2025-07-04T11:36:14.954608
0.0,0.0,2025-07-04T11:36:14.957572
0.0,0.0,2025-07-04T11:36:14.959780
0.0,0.0,2025-07-04T11:36:14.962755
0.0,0.0,2025-07-04T11:36:14.965758
0.0,0.0,2025-07-04T11:36:14.968539
0.0,0.0,2025-07-04T11:36:14.971559
0.0,0.0,2025-07-04T11:36:14.973704
0.0,0.0,2025-07-04T11:36:14.976716
0.0,0.0,2025-07-04T11:36:14.979720
0.0,0.0,2025-07-04T11:36:14.982713
0.0,0.0,2025-07-04T11:36:14.985525
0.0,0.0,2025-07-04T11:36:14.988517
0.0,0.0,2025-07-04T11:36:14.991697
0.0,0.0,2025-07-04T11:36:14.994681
0.0,0.0,2025-07-04T11:36:14.997677
0.0,0.0,2025-07-04T11:36:15.000484
0.0,0.0,2025-07-04T11:36:15.002477
0.0,0.0,2025-07-04T11:36:15.005468
0.0,0.0,2025-07-04T11:36:15.007624
0.0,0.0,2025-07-04T11:36:15.010456
0.0,0.0,2025-07-04T11:36:15.012639
0.0,0.0,2025-07-04T11:36:15.015624
0.0,0.0,2025-07-04T11:36:15.018408
0.0,0.0,2025-07-04T11:36:15.021431
0.0,0.0,2025-07-04T11:36:15.024395
0.0,0.0,2025-07-04T11:36:15.026390
0.0,0.0,2025-07-04T11:36:15.028595
0.0,0.0,2025-07-04T11:36:15.031583
0.0,0.0,2025-07-04T11:36:15.034573
0.0,0.0,2025-07-04T11:36:15.037381
0.0,0.0,2025-07-04T11:36:15.039381
0.0,0.0,2025-07-04T11:36:15.041531
0.0,0.0,2025-07-04T11:36:15.044538
0.0,0.0,2025-07-04T11:36:15.047538
0.0,0.0,2025-07-04T11:36:15.050539
0.0,0.0,2025-07-04T11:36:15.053313
0.0,0.0,2025-07-04T11:36:15.055336
0.0,0.0,2025-07-04T11:36:15.057492
0.0,0.0,2025-07-04T11:36:15.060465
0.0,0.0,2025-07-04T11:36:15.063498
0.0,0.0,2025-07-04T11:36:15.066487
0.0,0.0,2025-07-04T11:36:15.069272
0.0,0.0,2025-07-04T11:36:15.072293
0.0,0.0,2025-07-04T11:36:15.074453
0.0,0.0,2025-07-04T11:36:15.077249
0.0,0.0,2025-07-04T11:36:15.080451
0.0,0.0,2025-07-04T11:36:15.083428
0.0,0.0,2025-07-04T11:36:15.086255
0.0,0.0,2025-07-04T11:36:15.089217
0.0,0.0,2025-07-04T11:36:15.091413
0.0,0.0,2025-07-04T11:36:15.094394
0.0,0.0,2025-07-04T11:36:15.097407
0.0,0.0,2025-07-04T11:36:15.100396
0.0,0.0,2025-07-04T11:36:15.103216
0.0,0.0,2025-07-04T11:36:15.106241
0.0,0.0,2025-07-04T11:36:15.108207
0.0,0.0,2025-07-04T11:36:15.110202
0.0,0.0,2025-07-04T11:36:15.112408
0.0,0.0,2025-07-04T11:36:15.114619
0.0,0.0,2025-07-04T11:36:15.117605
0.0,0.0,2025-07-04T11:36:15.120391
0.0,0.0,2025-07-04T11:36:15.122413
0.0,0.0,2025-07-04T11:36:15.125627
0.0,0.0,2025-07-04T11:36:15.127847
0.0,0.0,2025-07-04T11:36:15.130063
0.0,0.0,2025-07-04T11:36:15.133051
0.0,0.0,2025-07-04T11:36:15.135830
0.0,0.0,2025-07-04T11:36:15.138850
0.0,0.0,2025-07-04T11:36:15.141011
0.0,0.0,2025-07-04T11:36:15.143811
0.0,0.0,2025-07-04T11:36:15.146009
0.0,0.0,2025-07-04T11:36:15.149002
0.0,0.0,2025-07-04T11:36:15.151788
0.0,0.0,2025-07-04T11:36:15.154808
0.0,0.0,2025-07-04T11:36:15.157988
0.0,0.0,2025-07-04T11:36:15.160941
0.0,0.0,2025-07-04T11:36:15.163968
0.0,0.0,2025-07-04T11:36:15.166963
0.0,0.0,2025-07-04T11:36:15.169775
0.0,0.0,2025-07-04T11:36:15.171801
0.0,0.0,2025-07-04T11:36:15.174764
0.0,0.0,2025-07-04T11:36:15.176759
0.0,0.0,2025-07-04T11:36:15.178969
0.0,0.0,2025-07-04T11:36:15.181995
0.0,0.0,2025-07-04T11:36:15.184208
0.0,0.0,2025-07-04T11:36:15.186986
0.0,0.0,2025-07-04T11:36:15.189008
0.0,0.0,2025-07-04T11:36:15.192186
0.0,0.0,2025-07-04T11:36:15.195170
0.0,0.0,2025-07-04T11:36:15.198166
0.0,0.0,2025-07-04T11:36:15.201162
0.0,0.0,2025-07-04T11:36:15.204001
0.0,0.0,2025-07-04T11:36:15.207094
0.0,0.0,2025-07-04T11:36:15.210133
0.0,0.0,2025-07-04T11:36:15.213123
0.0,0.0,2025-07-04T11:36:15.216119
0.0,0.0,2025-07-04T11:36:15.218931
0.0,0.0,2025-07-04T11:36:15.222889
0.0,0.0,2025-07-04T11:36:15.224907
0.0,0.0,2025-07-04T11:36:15.227876
0.0,0.0,2025-07-04T11:36:15.229970
0.0,0.0,2025-07-04T11:36:15.232086
0.0,0.0,2025-07-04T11:36:15.234858
0.0,0.0,2025-07-04T11:36:15.237878
0.0,0.0,2025-07-04T11:36:15.240845
0.0,0.0,2025-07-04T11:36:15.243045
0.0,0.0,2025-07-04T11:36:15.246044
0.0,0.0,2025-07-04T11:36:15.249035
0.0,0.0,2025-07-04T11:36:15.251816
0.0,0.0,2025-07-04T11:36:15.254832
0.0,0.0,2025-07-04T11:36:15.257800
0.0,0.0,2025-07-04T11:36:15.259994
0.0,0.0,2025-07-04T11:36:15.262998
0.0,0.0,2025-07-04T11:36:15.265985
0.0,0.0,2025-07-04T11:36:15.268768
0.0,0.0,2025-07-04T11:36:15.271787
0.0,0.0,2025-07-04T11:36:15.274974
0.0,0.0,2025-07-04T11:36:15.277952
0.0,0.0,2025-07-04T11:36:15.280946
0.0,0.0,2025-07-04T11:36:15.283936
0.0,0.0,2025-07-04T11:36:15.286754
0.0,0.0,2025-07-04T11:36:15.290708
0.0,0.0,2025-07-04T11:36:15.293700
0.0,0.0,2025-07-04T11:36:15.295699
0.0,0.0,2025-07-04T11:36:15.297694
0.0,0.0,2025-07-04T11:36:15.299905
0.0,0.0,2025-07-04T11:36:15.302677
0.0,0.0,2025-07-04T11:36:15.305697
0.0,0.0,2025-07-04T11:36:15.308874
0.0,0.0,2025-07-04T11:36:15.311865
0.0,0.0,2025-07-04T11:36:15.314858
0.0,0.0,2025-07-04T11:36:15.317846
0.0,0.0,2025-07-04T11:36:15.320629
0.0,0.0,2025-07-04T11:36:15.322624
0.0,0.0,2025-07-04T11:36:15.324804
0.0,0.0,2025-07-04T11:36:15.327809
0.0,0.0,2025-07-04T11:36:15.330811
0.0,0.0,2025-07-04T11:36:15.333807
0.0,0.0,2025-07-04T11:36:15.336587
0.0,0.0,2025-07-04T11:36:15.339579
0.0,0.0,2025-07-04T11:36:15.342571
0.0,0.0,2025-07-04T11:36:15.345669
0.0,0.0,2025-07-04T11:36:15.347668
0.0,0.0,2025-07-04T11:36:15.349770
0.0,0.0,2025-07-04T11:36:15.352576
0.0,0.0,2025-07-04T11:36:15.355564
0.0,0.0,2025-07-04T11:36:15.358528
0.0,0.0,2025-07-04T11:36:15.360522
0.0,0.0,2025-07-04T11:36:15.362719
0.0,0.0,2025-07-04T11:36:15.365722
0.0,0.0,2025-07-04T11:36:15.368503
0.0,0.0,2025-07-04T11:36:15.371521
0.0,0.0,2025-07-04T11:36:15.375505
0.0,0.0,2025-07-04T11:36:15.378478
0.0,0.0,2025-07-04T11:36:15.380473
0.0,0.0,2025-07-04T11:36:15.382651
0.0,0.0,2025-07-04T11:36:15.385484
0.0,0.0,2025-07-04T11:36:15.388476
0.0,0.0,2025-07-04T11:36:15.391657
0.0,0.0,2025-07-04T11:36:15.394644
0.0,0.0,2025-07-04T11:36:15.397587
0.0,0.0,2025-07-04T11:36:15.400617
0.0,0.0,2025-07-04T11:36:15.403408
0.0,0.0,2025-07-04T11:36:15.405430
0.0,0.0,2025-07-04T11:36:15.407588
0.0,0.0,2025-07-04T11:36:15.410464
0.0,0.0,2025-07-04T11:36:15.412591
0.0,0.0,2025-07-04T11:36:15.415380
0.0,0.0,2025-07-04T11:36:15.418370
0.0,0.0,2025-07-04T11:36:15.422357
0.0,0.0,2025-07-04T11:36:15.425377
0.0,0.0,2025-07-04T11:36:15.428344
0.0,0.0,2025-07-04T11:36:15.430339
0.0,0.0,2025-07-04T11:36:15.432529
0.0,0.0,2025-07-04T11:36:15.435352
0.0,0.0,2025-07-04T11:36:15.438314
0.0,0.0,2025-07-04T11:36:15.441408
0.0,0.0,2025-07-04T11:36:15.443399
0.0,0.0,2025-07-04T11:36:15.445404
0.0,0.0,2025-07-04T11:36:15.447397
0.0,0.0,2025-07-04T11:36:15.449509
0.0,0.0,2025-07-04T11:36:15.452307
0.0,0.0,2025-07-04T11:36:15.455298
0.0,0.0,2025-07-04T11:36:15.458479
0.0,0.0,2025-07-04T11:36:15.461461
0.0,0.0,2025-07-04T11:36:15.464457
0.0,0.0,2025-07-04T11:36:15.467435
